Family ID	mouse<22>	<21>	baboon<16>	marmoset<18>	cat<0>	gibbon<12>	chimp<6>	<11>	orang<10>	horse<2>	<13>	macaque<14>	<17>	human<8>	<15>	<9>	cow<4>	<3>	<1>	<7>	<5>	rat<20>
3267	0	1	1	3	1	1	1	1	1	1	1	4	1	0	1	1	1	1	1	1	1	1
3268	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1
3269	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
3270	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
3271	1	1	2	1	1	1	0	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1
3272	1	1	0	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
3273	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3274	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1
3275	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1
3276	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
3277	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3278	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
3279	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3280	1	1	2	2	2	1	1	1	0	1	1	2	1	1	2	1	1	1	1	1	1	1
3281	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1
3282	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3283	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	0	1	1	1	1	1
3284	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	5
3285	2	2	1	2	0	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	3
3286	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2
3287	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3288	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3289	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
3290	1	1	0	2	1	1	2	1	1	2	1	2	2	0	1	1	2	2	2	1	2	1
3291	1	1	1	1	0	1	1	1	1	0	1	1	1	7	1	1	0	0	0	1	1	0
3292	1	1	1	0	3	0	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1
3293	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3294	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1
3295	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1
3296	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3297	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3298	0	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1
3299	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	0	1	1	1	1	1
3300	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3301	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3302	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1
3303	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3304	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3305	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
3306	1	1	1	1	0	1	1	1	1	1	1	0	1	6	1	1	1	1	1	1	1	0
3307	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
3308	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3309	1	1	1	1	1	1	1	1	1	1	1	3	1	0	1	1	1	1	1	1	1	2
3310	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3311	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3312	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	2	1	1	1	1	2
3313	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3314	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3315	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
3316	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3317	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3318	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
3319	1	1	1	3	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3320	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
3321	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3322	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3323	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3325	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1
3326	0	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3327	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3328	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
3329	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
3330	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
3331	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3332	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1
3333	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
3334	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3335	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3336	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3337	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
3338	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3339	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3340	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3341	1	1	1	1	1	2	0	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1
3342	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3343	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3344	0	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1
3345	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
3346	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1
3347	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3348	1	1	2	1	1	2	1	1	1	1	1	2	1	0	2	1	1	1	1	1	1	1
3349	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3350	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3351	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3
3352	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3353	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3354	1	1	1	0	1	3	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1
3355	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
3356	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3357	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3358	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
3359	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3360	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
3361	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3362	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
3363	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3364	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
3365	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3366	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3367	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
3368	4	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3369	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3370	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3371	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
3372	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3373	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3374	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3375	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3376	1	1	0	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1
3377	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3378	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
3379	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3380	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3381	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
3383	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3384	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
3385	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3386	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
3387	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3388	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3389	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
3390	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3391	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3392	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
3393	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3394	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
3395	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
3396	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3397	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3398	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
3399	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
3400	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
3401	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3402	1	1	1	2	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	2
3403	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2
3404	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3405	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3406	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
3407	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3408	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
3409	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
3410	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
3411	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3412	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3413	2	2	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	2
3414	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3415	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
3416	2	1	1	1	1	1	1	1	1	1	1	0	1	3	1	1	1	1	1	1	1	1
3417	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
3418	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1
3419	1	1	1	2	2	0	0	1	1	1	1	1	2	1	1	1	3	2	2	1	2	1
3420	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1
3421	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3422	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
3423	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3424	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
3425	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2
3426	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3427	1	1	1	1	2	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2
3428	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3429	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3430	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
3431	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1
3432	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3433	1	1	1	3	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2
3434	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
3435	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3436	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3437	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
3438	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
3439	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3440	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3441	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
3442	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1
3443	1	1	1	1	3	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1
3444	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
3445	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3446	1	1	1	0	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1
3447	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3448	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
3449	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3450	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3451	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3452	1	1	2	1	1	1	0	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1
3453	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3454	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3455	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3456	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
3457	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	3
3458	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3459	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3460	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3461	2	1	1	2	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1
3462	1	1	2	2	1	1	1	1	1	1	1	2	1	0	2	1	1	1	1	1	1	1
3463	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	0
3464	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
3465	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
3466	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3467	1	1	1	4	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
3468	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2
3469	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3470	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
3471	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
3472	2	1	2	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
3473	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
3474	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
3475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
3476	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2
3477	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3478	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3479	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
3480	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
3481	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3482	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1
3483	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3484	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
3485	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
3486	2	2	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2
3487	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3488	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3489	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3490	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3491	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
3492	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3493	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3494	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
3495	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3496	0	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2
3497	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
3498	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1
3499	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
3500	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
3501	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3502	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3503	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3504	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3505	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1
3506	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3507	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	0
3508	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3509	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
3510	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3511	3	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3512	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3513	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
3514	1	1	1	1	1	1	1	1	1	1	1	4	1	0	1	1	1	1	1	1	1	1
3515	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3516	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3517	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3518	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
3519	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	0
3520	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3521	1	1	2	1	1	1	0	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1
3522	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3523	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3524	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3525	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3526	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
3527	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3528	1	1	1	1	4	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
3529	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
3530	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3531	0	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3532	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
3533	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3534	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3535	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3536	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3537	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3538	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3539	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
3540	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3541	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
3542	1	1	1	2	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	2
3543	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3544	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3545	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
3546	0	1	2	2	0	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1
3547	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
3548	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
3549	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
3550	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2
3551	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
3552	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
3553	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
3554	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3555	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3556	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
3557	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
3558	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
3559	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1
3560	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
3561	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
3562	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
